,UID,cloudProdID,productID,shortID,colorNum,title,subtitle,category,type,currency,fullPrice,currentPrice,sale,TopColor,channel,short_description,rating,customizable,ExtendedSizing,inStock,ComingSoon,BestSeller,Excluded,GiftCard,Jersey,Launch,MemberExclusive,NBA,NFL,Sustainable,label,prebuildId,prod_url,color-ID,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,color-Label,color-Image-url
248,8e3d052b-a399-571d-ba72-91c4801821aa8e3d052b-a399-571d-ba72-91c4801821aa,8e3d052b-a399-571d-ba72-91c4801821aa,297a3f32-26a2-3ddc-9204-5f189f28ec3b,5f189f28ec3b,1,Nike Manoa,Men's Boot,boot,FOOTWEAR,USD,95,95.0,False,Black/Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Durable leather, breathable mesh and rugged lugs combine to create the mid-height Nike Manoa Boot. Trail-inspired details include webbing pull tab, metal eyelets and round laces that are easy to grab with gloved hands.",4.3,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/manoa-mens-boot-2KT2nJNR/456975-001,8e3d052b-a399-571d-ba72-91c4801821aa,Black/Black/Black,95,95.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/300a7a1a-7ae4-44ee-b6a6-a7a722808388/image.jpg"
249,dc0af45f-9fb6-5172-b212-fa2e52fe1dc2dc0af45f-9fb6-5172-b212-fa2e52fe1dc2,dc0af45f-9fb6-5172-b212-fa2e52fe1dc2,d3b91e93-f97c-3898-bd1b-3d821a392957,3d821a392957,1,Nike SFB Field 2 8” Realtree® GORE-TEX,Outdoor Boot,boot,FOOTWEAR,USD,200,140.97,True,Dark Hazel/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Built for the outdoor enthusiast, the Nike SFB Field 2 8” Realtree® GORE-TEX is a lightweight high-performance boot made with durable leather and breathable canvas for all-day comfort. Its rubber outsole has an aggressive traction pattern that optimizes support and stability on unpredictable terrain, while the Realtree® camo helps you blend in to your surroundings.",4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/sfb-field-2-8-realtree-gore-tex-outdoor-boot-vbtN3W/AQ1203-200,dc0af45f-9fb6-5172-b212-fa2e52fe1dc2,Dark Hazel/Black,200,140.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/sk33cmumjhpcgc1imtuu/image.jpg"
250,420912cb-6afb-5d7a-bcff-28fe86e744c5420912cb-6afb-5d7a-bcff-28fe86e744c5,420912cb-6afb-5d7a-bcff-28fe86e744c5,901ed0dd-ba0c-30d3-9148-a1dae7ba5bdf,a1dae7ba5bdf,1,Nike Air Max Goadome,Men's Boots,boot,FOOTWEAR,USD,180,180.0,False,Black/Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With a history rooted in rugged exploration, the Nike Air Max Goadome celebrates 2 decades of tough city style and outdoor adventure. The leather on the upper helps shield you from the elements and features the classic overlay construction you trust. Visible Air units underfoot combine with a soft foam midsole to cushion your journey while rugged tread on the outsole gives your style traction.",4.8,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-max-goadome-mens-boots-WlsMSS/865031-009,420912cb-6afb-5d7a-bcff-28fe86e744c5,Black/Black/Black,180,180.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/391f178d-2746-4e4d-b5bc-51ea88ecabdc/image.jpg"
251,420912cb-6afb-5d7a-bcff-28fe86e744c56ab72b69-137d-5994-beb1-d78344ef8106,420912cb-6afb-5d7a-bcff-28fe86e744c5,901ed0dd-ba0c-30d3-9148-a1dae7ba5bdf,a1dae7ba5bdf,2,Nike Air Max Goadome,Men's Boots,boot,FOOTWEAR,USD,180,180.0,False,Black/Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","With a history rooted in rugged exploration, the Nike Air Max Goadome celebrates 2 decades of tough city style and outdoor adventure. The leather on the upper helps shield you from the elements and features the classic overlay construction you trust. Visible Air units underfoot combine with a soft foam midsole to cushion your journey while rugged tread on the outsole gives your style traction.",4.8,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-max-goadome-mens-boots-WlsMSS/865031-009,6ab72b69-137d-5994-beb1-d78344ef8106,Deep Burgundy/Gum Medium Brown/Deep Burgundy,180,180.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ae6e96ed-dae0-464f-9c4a-92e5dab821c5/image.jpg"
252,f08c7e4e-cc65-5923-a4d6-190ead1011a8f08c7e4e-cc65-5923-a4d6-190ead1011a8,f08c7e4e-cc65-5923-a4d6-190ead1011a8,4f584603-ef2f-3fe0-a51f-76f2eab36561,76f2eab36561,1,Nike SFB Gen 2 8”,Tactical Boot,boot,FOOTWEAR,USD,145,145.0,False,Black/Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Made with durable nylon canvas and synthetic leather, the Nike SFB Gen 2 8” is a lightweight tactical boot designed for speed and flexibility over rough terrain. Inspired by Nike Free technology, the flexible sole is equipped with an aggressive traction pattern for multi-surface grip and an internal rock shield to help prevent punctures.",3.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/sfb-gen-2-8-tactical-boot-ZwTJlXe3/922474-001,f08c7e4e-cc65-5923-a4d6-190ead1011a8,Black/Black/Black,145,145.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ygil7q2pr3ncwexcs9fd/image.jpg"
253,04a06168-4ca7-5122-9bd8-33b2ffb46c1604a06168-4ca7-5122-9bd8-33b2ffb46c16,04a06168-4ca7-5122-9bd8-33b2ffb46c16,ca6c5841-725f-484d-b63b-5d2d11a6e833,5d2d11a6e833,1,Nike Manoa Leather SE,Men's Boots,boot,FOOTWEAR,USD,105,73.97,True,Black/Gunsmoke/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Durable leather, breathable textile and rugged lugs combine to create the Nike Manoa Boot—your perfect city-to-trail boot. Heavy-duty details include a webbing pull tab, hexagonal metal eyelets and a durable rubber outsole. The padded, mid-height collar is easy to style and feels great.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/manoa-leather-se-mens-boots-WHfT6c/DC8892-001,04a06168-4ca7-5122-9bd8-33b2ffb46c16,Black/Gunsmoke/Black,105,73.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/69cd9de4-cd17-4477-8aa8-8c01b1458007/image.jpg"
254,04a06168-4ca7-5122-9bd8-33b2ffb46c167909a740-e2a8-527e-85ff-1f9d3311c36d,04a06168-4ca7-5122-9bd8-33b2ffb46c16,ca6c5841-725f-484d-b63b-5d2d11a6e833,5d2d11a6e833,2,Nike Manoa Leather SE,Men's Boots,boot,FOOTWEAR,USD,105,73.97,True,Black/Gunsmoke/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Durable leather, breathable textile and rugged lugs combine to create the Nike Manoa Boot—your perfect city-to-trail boot. Heavy-duty details include a webbing pull tab, hexagonal metal eyelets and a durable rubber outsole. The padded, mid-height collar is easy to style and feels great.",4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/manoa-leather-se-mens-boots-WHfT6c/DC8892-001,7909a740-e2a8-527e-85ff-1f9d3311c36d,Rugged Orange/Armory Navy/Summit White/Rugged Orange,105,105.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ec409e11-781b-4dbe-8232-c998543a5a21/image.jpg"
255,9deb3859-5552-550c-ac30-234a6ac20c829deb3859-5552-550c-ac30-234a6ac20c82,9deb3859-5552-550c-ac30-234a6ac20c82,df85d02a-516d-3ef8-9cf3-f36a08ba6332,f36a08ba6332,1,Nike Manoa Leather,Men's Boots,boot,FOOTWEAR,USD,95,95.0,False,Black/Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Manoa is the perfect match when dressing for winter. Featuring crisp leather on the upper, a thick padded collar and rugged tread, it helps you style for the season. The webbing pull tab and round laces add details ready for the outdoors.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/manoa-leather-mens-boots-Mj42BL/454350-003,9deb3859-5552-550c-ac30-234a6ac20c82,Black/Black/Black,95,95.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/yoqbrzr6fupzlruampj0/image.jpg"
256,9deb3859-5552-550c-ac30-234a6ac20c8207b1918d-2088-5f52-9485-22841ef1f0ab,9deb3859-5552-550c-ac30-234a6ac20c82,df85d02a-516d-3ef8-9cf3-f36a08ba6332,f36a08ba6332,2,Nike Manoa Leather,Men's Boots,boot,FOOTWEAR,USD,95,95.0,False,Black/Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike Manoa is the perfect match when dressing for winter. Featuring crisp leather on the upper, a thick padded collar and rugged tread, it helps you style for the season. The webbing pull tab and round laces add details ready for the outdoors.",4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/manoa-leather-mens-boots-Mj42BL/454350-003,07b1918d-2088-5f52-9485-22841ef1f0ab,Haystack/Velvet Brown/Haystack,95,95.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/99e98f0c-b4f2-47eb-a312-e63cf800f9db/image.jpg"
257,4995faa8-5431-5d19-b1bb-4e3aedeb29504995faa8-5431-5d19-b1bb-4e3aedeb2950,4995faa8-5431-5d19-b1bb-4e3aedeb2950,8531b351-bbc9-36ed-a506-7dddf58320dc,7dddf58320dc,1,Nike Woodside Chukka 2,Women's Boots,boot,FOOTWEAR,USD,130,130.0,False,Light Taupe/Medium Olive/Black/Light Bone,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Get ready for your next adventure in the Woodside Chukka. The heavy-duty design combines a faux-fur lining and thick rubber overlay to help keep you dry and warm.,4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/woodside-chukka-2-womens-boots-lZ4o48/537345-200,4995faa8-5431-5d19-b1bb-4e3aedeb2950,Light Taupe/Medium Olive/Black/Light Bone,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a5ea3b10-5b00-4f45-ad3c-f369888b3840/image.jpg"
258,4995faa8-5431-5d19-b1bb-4e3aedeb29506b857a78-0f76-53d8-b595-e57a9f232326,4995faa8-5431-5d19-b1bb-4e3aedeb2950,8531b351-bbc9-36ed-a506-7dddf58320dc,7dddf58320dc,2,Nike Woodside Chukka 2,Women's Boots,boot,FOOTWEAR,USD,130,130.0,False,Light Taupe/Medium Olive/Black/Light Bone,"['Nike Store Experiences', 'Nike.com', 'NikeApp']",Get ready for your next adventure in the Woodside Chukka. The heavy-duty design combines a faux-fur lining and thick rubber overlay to help keep you dry and warm.,4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/woodside-chukka-2-womens-boots-lZ4o48/537345-200,6b857a78-0f76-53d8-b595-e57a9f232326,Black/Anthracite,130,130.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ac29dfdc-c5e9-4d89-b55e-93521b89596c/image.jpg"
259,31049291-dd06-55f2-a2bd-37977079a1c731049291-dd06-55f2-a2bd-37977079a1c7,31049291-dd06-55f2-a2bd-37977079a1c7,98118b36-8163-4025-bf19-bdc212f90189,bdc212f90189,1,Nike Air Max Goaterra 2.0,Men's Boots,boot,FOOTWEAR,USD,140,140.0,False,Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Keep it rugged in the Nike Air Max Goaterra 2.0. Constructed with perfectly shined premium leather, it's got a finish that's designed to help you stay dry. Sturdy and street-ready, this boot can be dressed up or dressed down depending on the mood. The ultra-padded collar and Air cushioning in the heel make it comfortable.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-max-goaterra-2-mens-boots-5mjdGp/DD5016-001,31049291-dd06-55f2-a2bd-37977079a1c7,Black/Black,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/1a6395c2-4b30-4df0-b43e-4575a57b8478/air-max-goaterra-2-mens-boots-5mjdGp.jpg"
260,31049291-dd06-55f2-a2bd-37977079a1c746dc03db-0cfc-5886-8d72-02bb31776e09,31049291-dd06-55f2-a2bd-37977079a1c7,98118b36-8163-4025-bf19-bdc212f90189,bdc212f90189,2,Nike Air Max Goaterra 2.0,Men's Boots,boot,FOOTWEAR,USD,140,140.0,False,Black/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Keep it rugged in the Nike Air Max Goaterra 2.0. Constructed with perfectly shined premium leather, it's got a finish that's designed to help you stay dry. Sturdy and street-ready, this boot can be dressed up or dressed down depending on the mood. The ultra-padded collar and Air cushioning in the heel make it comfortable.",4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/air-max-goaterra-2-mens-boots-5mjdGp/DD5016-001,46dc03db-0cfc-5886-8d72-02bb31776e09,Cargo Khaki/Cargo Khaki,140,140.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/66cd64dc-9993-4f9e-8482-42ccf6154b23/image.jpg"
261,15796c88-420a-5f95-b0e0-6aebc68ffa8215796c88-420a-5f95-b0e0-6aebc68ffa82,15796c88-420a-5f95-b0e0-6aebc68ffa82,b7f0b1e2-6adf-362a-80df-bce29e411a8d,bce29e411a8d,1,"Nike SFB 6"" Leather",Men's Boot,boot,FOOTWEAR,USD,155,155.0,False,Black/Light Taupe/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike SFB 6"" Leather Men's Boot brings the Special Field Boot to Nike Sportswear for the first time as a SneakerBoot, complete with weather-resistant leather and a rugged traction pattern.",4.1,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/sfb-6-leather-mens-boot-l3Ngv1/862507-002,15796c88-420a-5f95-b0e0-6aebc68ffa82,Black/Light Taupe/Black,155,155.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/7a39151f-ebd2-4824-9afb-59e52c46a54d/image.jpg"
262,15796c88-420a-5f95-b0e0-6aebc68ffa8228d9b872-e278-5709-a0de-0491aad0aba2,15796c88-420a-5f95-b0e0-6aebc68ffa82,b7f0b1e2-6adf-362a-80df-bce29e411a8d,bce29e411a8d,2,"Nike SFB 6"" Leather",Men's Boot,boot,FOOTWEAR,USD,155,155.0,False,Black/Light Taupe/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","The Nike SFB 6"" Leather Men's Boot brings the Special Field Boot to Nike Sportswear for the first time as a SneakerBoot, complete with weather-resistant leather and a rugged traction pattern.",4.1,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/sfb-6-leather-mens-boot-l3Ngv1/862507-002,28d9b872-e278-5709-a0de-0491aad0aba2,Dark Mushroom/Light Taupe/Dark Mushroom,155,155.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/6bb26667-5d18-4da6-bf44-04e28b95f86a/image.jpg"
263,134d2a95-89fd-5d80-87f4-2c0b9c56e992134d2a95-89fd-5d80-87f4-2c0b9c56e992,134d2a95-89fd-5d80-87f4-2c0b9c56e992,d3a5bc33-d78b-4904-9d0b-ee7de5a7bec4,ee7de5a7bec4,1,Nike ACG Air Zoom Gaiadome GORE-TEX,Shoes,boot,FOOTWEAR,USD,230,230.0,False,Black/Black,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']","Warning: these boots will take you places. Forged from heavy-duty materials, they include GORE-TEX technology and large lugs finely tuned to steep mountain slopes. Put simply, they're specifically designed for whatever you want to do out there—hike, backpack or simply explore.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/acg-air-zoom-gaiadome-gore-tex-shoes-JWxGVN/DD2858-001,134d2a95-89fd-5d80-87f4-2c0b9c56e992,Black/Black,230,230.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/db25c437-fe24-486d-a801-8339592bb239/image.jpg"
264,134d2a95-89fd-5d80-87f4-2c0b9c56e99263b3cd69-69fb-5f40-b20d-81bb73921e17,134d2a95-89fd-5d80-87f4-2c0b9c56e992,d3a5bc33-d78b-4904-9d0b-ee7de5a7bec4,ee7de5a7bec4,2,Nike ACG Air Zoom Gaiadome GORE-TEX,Shoes,boot,FOOTWEAR,USD,230,230.0,False,Black/Black,"['Nike Store Experiences', 'Nike.com', 'SNKRS', 'NikeApp']","Warning: these boots will take you places. Forged from heavy-duty materials, they include GORE-TEX technology and large lugs finely tuned to steep mountain slopes. Put simply, they're specifically designed for whatever you want to do out there—hike, backpack or simply explore.",4,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/acg-air-zoom-gaiadome-gore-tex-shoes-JWxGVN/DD2858-001,63b3cd69-69fb-5f40-b20d-81bb73921e17,Khaki/Atomic Orange/Light Bone/Light Bone,230,195.97,True,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/63ffd215-1290-41bf-a850-cae21f7c539a/image.jpg"
265,4ddcdccc-0c87-5a8f-aa41-b4980e210bb74ddcdccc-0c87-5a8f-aa41-b4980e210bb7,4ddcdccc-0c87-5a8f-aa41-b4980e210bb7,22b4ed46-3869-4622-9c57-e7f19228b574,e7f19228b574,1,Nike Lunar Force 1,Men's Duckboot,boot,FOOTWEAR,USD,185,185.0,False,Black/Neutral Olive/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When it's colder than the far side of the moon and spitting rain too, you still got to look good. From water-repellent leather to a rugged outsole, the Lunar Force 1 adapts AF1 style so you can keep your flame burning when the weather hits. Metal lace hardware and an oversized tongue bring mountain boot toughness, while the star studded toe design gives your look the edge.",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/lunar-force-1-mens-duckboot-PXSmlg/DZ5320-001,4ddcdccc-0c87-5a8f-aa41-b4980e210bb7,Black/Neutral Olive/Black,185,185.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b5b67699-e9f1-4546-9873-321a00b89a83/image.jpg"
266,4ddcdccc-0c87-5a8f-aa41-b4980e210bb74610fe2f-cb28-574f-94b5-1a3747bd2416,4ddcdccc-0c87-5a8f-aa41-b4980e210bb7,22b4ed46-3869-4622-9c57-e7f19228b574,e7f19228b574,2,Nike Lunar Force 1,Men's Duckboot,boot,FOOTWEAR,USD,185,185.0,False,Black/Neutral Olive/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","When it's colder than the far side of the moon and spitting rain too, you still got to look good. From water-repellent leather to a rugged outsole, the Lunar Force 1 adapts AF1 style so you can keep your flame burning when the weather hits. Metal lace hardware and an oversized tongue bring mountain boot toughness, while the star studded toe design gives your look the edge.",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/lunar-force-1-mens-duckboot-PXSmlg/DZ5320-001,4610fe2f-cb28-574f-94b5-1a3747bd2416,Ale Brown/Black/Goldtone/Ale Brown,180,180.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/935473f8-7721-47ab-9fee-592231870b45/image.jpg"
267,e804f916-b723-5277-8792-1a0a866c9615e804f916-b723-5277-8792-1a0a866c9615,e804f916-b723-5277-8792-1a0a866c9615,1c4333dc-ba22-3118-b81c-a0d1acf1fa20,a0d1acf1fa20,1,Nike Woodside 2 High ACG,Little Kids' Boots,boot,FOOTWEAR,USD,80,80.0,False,Wheat/Black,"['Nike Store Experiences', 'Nike.com', 'NikeApp']","Tromp through the outdoors in the Nike Woodside 2 High ACG. This boot is all-around durable and even water-resistant to tackle the terrain when playing outside. With plush lining, cushioning and traction, what more could little feet need?",4.9,False,False,True,False,False,False,False,False,False,False,False,False,False,IN_STOCK,,https://www.nike.com/t/woodside-2-high-acg-little-kids-boots-vg3vjZ/524873-703,e804f916-b723-5277-8792-1a0a866c9615,Wheat/Black,80,80.0,False,False,True,False,False,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f5d35960-ec00-4354-81cb-7c6aeba646ec/image.jpg"
